	gene_name	gene_symbol	ENSEMBL.tag	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000053702	nebulette	ENSMUSG00000053702	Nebl	0.278721925745597	1.7229653649704	0.565461137529296	0.452068197756347	0.989220300658828
ENSMUSG00000028383	hydroxysteroid dehydrogenase like 2	ENSMUSG00000028383	Hsdl2	-0.170190799353143	4.94112364389679	0.565330202610435	0.452120559632771	0.989220300658828
ENSMUSG00000031012	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	ENSMUSG00000031012	Cask	0.238676320257253	2.88717566691702	0.565115129671369	0.452206589551293	0.989220300658828
ENSMUSG00000020185	E2F transcription factor 7	ENSMUSG00000020185	E2f7	-0.206371520987015	4.09687743637457	0.564819676566845	0.452324813597984	0.989220300658828
ENSMUSG00000055067	SET and MYND domain containing 3	ENSMUSG00000055067	Smyd3	-0.225921711719897	2.95006634034695	0.564791541522973	0.452336074214855	0.989220300658828
ENSMUSG00000018363	SMAD specific E3 ubiquitin protein ligase 2	ENSMUSG00000018363	Smurf2	0.181383595870457	5.75143241226583	0.564641769149041	0.452396025682426	0.989220300658828
ENSMUSG00000040725	heterogeneous nuclear ribonucleoprotein U-like 1	ENSMUSG00000040725	Hnrnpul1	-0.153882413995451	7.03392062128156	0.56458677108653	0.452418043643529	0.989220300658828
ENSMUSG00000055334	snurportin 1	ENSMUSG00000055334	Snupn	-0.210540229003702	3.73027606050179	0.564468980147901	0.452465205792174	0.989220300658828
ENSMUSG00000047557	latexin	ENSMUSG00000047557	Lxn	0.241063551135347	4.38073456305016	0.564378748028389	0.452501338911609	0.989220300658828
ENSMUSG00000027605	acyl-CoA synthetase short-chain family member 2	ENSMUSG00000027605	Acss2	-0.178275704292857	4.63287729240936	0.564166290337836	0.452586434658462	0.989220300658828
ENSMUSG00000059482	RIKEN cDNA 2610301B20 gene	ENSMUSG00000059482	2610301B20Rik	0.197750798486242	3.67588940656253	0.56415128341963	0.452592446331869	0.989220300658828
ENSMUSG00000024163	mitogen-activated protein kinase 8 interacting protein 3	ENSMUSG00000024163	Mapk8ip3	-0.18152041151395	5.38468429708201	0.564004174212386	0.452651383942229	0.989220300658828
ENSMUSG00000021501	calcium modulating ligand	ENSMUSG00000021501	Caml	-0.165543293929236	5.04515516358817	0.563990443713582	0.45265688552188	0.989220300658828
ENSMUSG00000058258	isopentenyl-diphosphate delta isomerase	ENSMUSG00000058258	Idi1	0.276148955530941	5.2096052195459	0.563145386221457	0.452995687564291	0.989220300658828
ENSMUSG00000006998	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	ENSMUSG00000006998	Psmd2	-0.183377498805032	8.30745100438589	0.563094188759108	0.45301622651246	0.989220300658828
ENSMUSG00000066952	myosin 1H	ENSMUSG00000066952	Myo1h	0.274873067328363	1.59919881881005	0.562869379807282	0.453106430670463	0.989220300658828
ENSMUSG00000033862	cyclin-dependent kinase 10	ENSMUSG00000033862	Cdk10	-0.199814422175407	3.89249330086423	0.562375693635021	0.453304620128771	0.989220300658828
ENSMUSG00000042215	BCL2-associated athanogene 2	ENSMUSG00000042215	Bag2	0.179695764178158	5.5931126970288	0.562250815107568	0.453354773935704	0.989220300658828
ENSMUSG00000053291	RAB4B, member RAS oncogene family	ENSMUSG00000053291	Rab4b	-0.184629630235475	4.33186540954463	0.562210372180256	0.453371018519534	0.989220300658828
ENSMUSG00000032380	death-associated protein kinase 2	ENSMUSG00000032380	Dapk2	-0.18064306649825	5.93485726686651	0.562177443258975	0.453384245650277	0.989220300658828
ENSMUSG00000024985	transcription factor 7 like 2, T cell specific, HMG box	ENSMUSG00000024985	Tcf7l2	0.20767041997426	3.68970621165924	0.561975038871233	0.453465562224196	0.989220300658828
ENSMUSG00000071713	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	ENSMUSG00000071713	Csf2rb	-0.317292764922468	2.27863378650984	0.561752734007896	0.453554900235479	0.989220300658828
ENSMUSG00000038024	DENN/MADD domain containing 4C	ENSMUSG00000038024	Dennd4c	0.172952448708027	5.21988049458186	0.561641362034031	0.453599667849505	0.989220300658828
ENSMUSG00000094347	olfactory receptor 784	ENSMUSG00000094347	Olfr784	-0.303272510304375	1.36823633455294	0.561529287336955	0.453644724931396	0.989220300658828
ENSMUSG00000038845	prohibitin	ENSMUSG00000038845	Phb	-0.182110832490493	5.76554222786236	0.561376398962764	0.453706201547056	0.989220300658828
ENSMUSG00000030224	serine/threonine kinase receptor associated protein	ENSMUSG00000030224	Strap	-0.161079861171	7.34745209773841	0.561300108239559	0.45373688303556	0.989220300658828
ENSMUSG00000024566	ATPase, class II, type 9B	ENSMUSG00000024566	Atp9b	0.187186508930453	5.53932356827101	0.561067401025646	0.453830489936385	0.989220300658828
ENSMUSG00000028879	syntaxin 12	ENSMUSG00000028879	Stx12	-0.156854997240353	7.22733943311442	0.561032801703276	0.453844410164587	0.989220300658828
ENSMUSG00000026321	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	ENSMUSG00000026321	Tnfrsf11a	0.339869818145656	0.856763442577286	0.560950956538498	0.453877341319935	0.989220300658828
ENSMUSG00000002014	signal sequence receptor, delta	ENSMUSG00000002014	Ssr4	-0.180804368816596	7.69137520539361	0.560810098514253	0.453934025624023	0.989220300658828
ENSMUSG00000032328	transmembrane protein 30A	ENSMUSG00000032328	Tmem30a	0.177924255087039	7.49952084068067	0.560807928356065	0.453934899029347	0.989220300658828
ENSMUSG00000078671	chromodomain helicase DNA binding protein 2	ENSMUSG00000078671	Chd2	0.197957445543799	5.30495817262557	0.560734075135798	0.453964623686452	0.989220300658828
ENSMUSG00000032577	mitogen-activated protein kinase-activated protein kinase 3	ENSMUSG00000032577	Mapkapk3	0.280928718284791	1.71992521147512	0.560633875648872	0.454004957149649	0.989220300658828
ENSMUSG00000024548	SET binding protein 1	ENSMUSG00000024548	Setbp1	0.262065934835392	2.16616156818374	0.560304948736896	0.454137400188271	0.989220300658828
ENSMUSG00000069631	STE20-related kinase adaptor alpha	ENSMUSG00000069631	Strada	-0.178204591613487	4.45961692756715	0.560250147832169	0.45415947177018	0.989220300658828
ENSMUSG00000020150	guanidinoacetate methyltransferase	ENSMUSG00000020150	Gamt	0.279129581956478	2.17091386520489	0.560116773882292	0.454213196426486	0.989220300658828
ENSMUSG00000028772	zinc finger, CCHC domain containing 17	ENSMUSG00000028772	Zcchc17	-0.16523377929843	5.08629023770189	0.560103593391432	0.454218506231029	0.989220300658828
ENSMUSG00000048581	RIKEN cDNA E130311K13 gene	ENSMUSG00000048581	E130311K13Rik	0.206175441500319	3.22142405079876	0.560085565405211	0.454225769023019	0.989220300658828
ENSMUSG00000031652	NEDD4 binding protein 1	ENSMUSG00000031652	N4bp1	0.175119995732137	4.73299093901326	0.559450782630254	0.454481615245567	0.989220300658828
ENSMUSG00000024811	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	ENSMUSG00000024811	Tnks2	0.171936089526476	7.90318969823602	0.558657034163005	0.454801850505014	0.989220300658828
ENSMUSG00000027341	transmembrane protein 230	ENSMUSG00000027341	Tmem230	-0.166830431955262	4.94245426029153	0.558365167532375	0.454919692331851	0.989220300658828
ENSMUSG00000064037	GPN-loop GTPase 1	ENSMUSG00000064037	Gpn1	-0.194965772116798	4.20736386662548	0.558291276393359	0.454949533663821	0.989220300658828
ENSMUSG00000005873	receptor accessory protein 5	ENSMUSG00000005873	Reep5	-0.156929683713636	7.29114361045353	0.558286030219994	0.45495165247601	0.989220300658828
ENSMUSG00000049904	transmembrane protein 17	ENSMUSG00000049904	Tmem17	0.288322587419586	1.51571706013876	0.558163746227622	0.45500104464341	0.989220300658828
ENSMUSG00000031373	carbonic anhydrase 5b, mitochondrial	ENSMUSG00000031373	Car5b	-0.188571622182392	4.81326046589869	0.558132188462434	0.455013792622469	0.989220300658828
ENSMUSG00000020077	serglycin	ENSMUSG00000020077	Srgn	-0.261496120463453	10.2257723126058	0.557929378549829	0.455095732502306	0.989220300658828
ENSMUSG00000020962	general transcription factor II A, 1	ENSMUSG00000020962	Gtf2a1	0.192740476505751	5.27668025357903	0.557896524336384	0.455109008545615	0.989220300658828
ENSMUSG00000017428	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	ENSMUSG00000017428	Psmd11	-0.152067562439329	6.34935562736243	0.557812124123654	0.455143116578909	0.989220300658828
ENSMUSG00000029681	B cell CLL/lymphoma 7B	ENSMUSG00000029681	Bcl7b	-0.173713255534779	4.9544736736281	0.557602018136507	0.455228042618067	0.989220300658828
ENSMUSG00000022967	interferon (alpha and beta) receptor 1	ENSMUSG00000022967	Ifnar1	0.177348235136167	6.4301319706271	0.557153220191554	0.455409532811357	0.989220300658828
ENSMUSG00000054027	5'-nucleotidase domain containing 3	ENSMUSG00000054027	Nt5dc3	-0.177429842151034	5.93426107636022	0.557041791450246	0.455454611315685	0.989220300658828
ENSMUSG00000022000	zinc finger CCCH type containing 13	ENSMUSG00000022000	Zc3h13	-0.160646111745195	5.21698431306922	0.55649397554628	0.45567633241542	0.989220300658828
ENSMUSG00000029467	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	ENSMUSG00000029467	Atp2a2	0.194023639562381	6.62486206955754	0.556280461830561	0.455762795221366	0.989220300658828
ENSMUSG00000070808	BRD4 interacting chromatin remodeling complex associated protein	ENSMUSG00000070808	Bicra	0.227949259010293	3.21552803473681	0.555746088492298	0.455979304013334	0.989220300658828
ENSMUSG00000035805	megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human)	ENSMUSG00000035805	Mlc1	-0.284054939553083	1.80092345379672	0.555571241664908	0.456050180802089	0.989220300658828
ENSMUSG00000028557	ring finger protein 11	ENSMUSG00000028557	Rnf11	0.158822383461694	6.92476035268455	0.555414161101901	0.456113870564763	0.989220300658828
ENSMUSG00000020573	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	ENSMUSG00000020573	Pik3cg	-0.303397881536	1.19816655906497	0.555358512451983	0.456136437183528	0.989220300658828
ENSMUSG00000030654	ADP-ribosylation factor-like 6 interacting protein 1	ENSMUSG00000030654	Arl6ip1	0.167346732724415	8.10059812439618	0.555327172532532	0.45614914690948	0.989220300658828
ENSMUSG00000022131	G protein-coupled receptor 180	ENSMUSG00000022131	Gpr180	-0.158758531123359	5.50715923264751	0.555202330981274	0.456199781227135	0.989220300658828
ENSMUSG00000031870	progesterone receptor	ENSMUSG00000031870	Pgr	-0.247747275346818	4.89403183864905	0.554883330279715	0.456329204519237	0.989220300658828
ENSMUSG00000008140	ER membrane protein complex subunit 10	ENSMUSG00000008140	Emc10	-0.153417616948647	6.87557244189116	0.554527191506509	0.456473763631668	0.989220300658828
ENSMUSG00000024319	VPS52 GARP complex subunit	ENSMUSG00000024319	Vps52	-0.158250240587109	5.52250729388865	0.554374761878759	0.456535657892406	0.989220300658828
ENSMUSG00000031706	regulatory factor X, 1 (influences HLA class II expression)	ENSMUSG00000031706	Rfx1	-0.189973861693846	4.17694700427396	0.55421541441563	0.456600375291773	0.989220300658828
ENSMUSG00000008668	ribosomal protein S18	ENSMUSG00000008668	Rps18	-0.224284621597496	8.74466589412581	0.553946368020711	0.456709678654804	0.989220300658828
ENSMUSG00000032899	serine/threonine/tyrosine kinase 1	ENSMUSG00000032899	Styk1	0.332886156536663	0.493679751123229	0.553907256878836	0.456725571464711	0.989220300658828
ENSMUSG00000038880	mitochondrial ribosomal protein S34	ENSMUSG00000038880	Mrps34	-0.177423713505598	5.17567301811072	0.553822084171379	0.456760184405717	0.989220300658828
ENSMUSG00000036890	glycosyltransferase-like domain containing 1	ENSMUSG00000036890	Gtdc1	0.200890102810521	3.54322515429703	0.553556176678031	0.456868271932729	0.989220300658828
ENSMUSG00000029480	DEAH (Asp-Glu-Ala-His) box polypeptide 37	ENSMUSG00000029480	Dhx37	-0.184403568388291	4.30940177555583	0.553382470493083	0.45693890275072	0.989220300658828
ENSMUSG00000035472	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21	ENSMUSG00000035472	Slc25a21	-0.28894459321189	1.6298477900436	0.553376384991238	0.456941377493941	0.989220300658828
ENSMUSG00000051043	G protein-coupled receptor, family C, group 5, member C	ENSMUSG00000051043	Gprc5c	0.177095269888095	6.00641179662911	0.553374725385208	0.456942052396554	0.989220300658828
ENSMUSG00000004231	paired box 2	ENSMUSG00000004231	Pax2	0.289650399758931	2.0727714608985	0.553334391478446	0.456958455242058	0.989220300658828
ENSMUSG00000054850	small integral membrane protein 10 like 2A	ENSMUSG00000054850	Smim10l2a	-0.251639150922334	2.51897048026156	0.553235660201263	0.456998610835303	0.989220300658828
ENSMUSG00000024902	mitochondrial ribosomal protein L11	ENSMUSG00000024902	Mrpl11	-0.182824554619006	5.14054578008166	0.551812953517938	0.457577867109804	0.989220300658828
ENSMUSG00000026155	small ArfGAP 1	ENSMUSG00000026155	Smap1	-0.151028072229795	6.69814599307435	0.55132248566456	0.457777830181859	0.989220300658828
ENSMUSG00000024871	double C2, gamma	ENSMUSG00000024871	Doc2g	0.274986674883557	1.45016201207091	0.551299596568779	0.457787165404621	0.989220300658828
ENSMUSG00000033885	PX domain containing serine/threonine kinase	ENSMUSG00000033885	Pxk	-0.151085044670867	6.82721922835419	0.550844201061416	0.457972959088627	0.989220300658828
ENSMUSG00000066894	V-set and immunoglobulin domain containing 10	ENSMUSG00000066894	Vsig10	0.242669171066609	4.43149557576822	0.550529545107958	0.458101403001815	0.989220300658828
ENSMUSG00000031068	glutaredoxin 3	ENSMUSG00000031068	Glrx3	-0.192261589967427	6.36802798268279	0.550423186901973	0.458144831749555	0.989220300658828
ENSMUSG00000061731	exostosin glycosyltransferase 1	ENSMUSG00000061731	Ext1	0.151148343927409	5.88669718188317	0.550420262490826	0.458146025952545	0.989220300658828
ENSMUSG00000041620	matrix metallopeptidase 1b (interstitial collagenase)	ENSMUSG00000041620	Mmp1b	0.297868295730811	0.958779666367771	0.550150754203936	0.4582561025955	0.989220300658828
ENSMUSG00000031111	immunoglobulin superfamily, member 1	ENSMUSG00000031111	Igsf1	0.265901956506573	4.71967957486515	0.549948038344183	0.458338926412459	0.989220300658828
ENSMUSG00000032796	laminin, alpha 1	ENSMUSG00000032796	Lama1	0.233438042466909	7.48816806643742	0.549846244995454	0.45838052514419	0.989220300658828
ENSMUSG00000020899	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)	ENSMUSG00000020899	Pfas	0.22097413714772	3.32070941565395	0.549819160146802	0.458391594606889	0.989220300658828
ENSMUSG00000030706	mitochondrial ribosomal protein L48	ENSMUSG00000030706	Mrpl48	-0.196657117876028	5.23029889916012	0.549794731673714	0.4584015787826	0.989220300658828
ENSMUSG00000022553	MAF1 homolog, negative regulator of RNA polymerase III	ENSMUSG00000022553	Maf1	-0.150955401712479	6.3108082828925	0.549427304752276	0.458551791539595	0.989220300658828
ENSMUSG00000070644	ethanolamine kinase 2	ENSMUSG00000070644	Etnk2	0.292547522225137	1.55729308426707	0.549352638097821	0.458582326536373	0.989220300658828
ENSMUSG00000022400	ring-box 1	ENSMUSG00000022400	Rbx1	-0.18116906642661	6.69424510579231	0.549107181895472	0.458682728736758	0.989220300658828
ENSMUSG00000051457	sialophorin	ENSMUSG00000051457	Spn	-0.219984035519774	3.72363680353359	0.549104297162039	0.458683908924137	0.989220300658828
ENSMUSG00000028397	lysine (K)-specific demethylase 4C	ENSMUSG00000028397	Kdm4c	0.175411052234427	4.84266703699591	0.548831202898306	0.458795657603793	0.989220300658828
ENSMUSG00000038143	storkhead box 2	ENSMUSG00000038143	Stox2	0.297926623285077	2.72545712090931	0.548761177944673	0.458824318368482	0.989220300658828
ENSMUSG00000075271	tetratricopeptide repeat domain 30A1	ENSMUSG00000075271	Ttc30a1	0.246816598337338	2.30575004353478	0.548453801996557	0.458950158882713	0.989220300658828
ENSMUSG00000052214	optic atrophy 3	ENSMUSG00000052214	Opa3	0.179041372408045	5.4462178072335	0.54842625126841	0.458961440888991	0.989220300658828
ENSMUSG00000049422	coiled-coil-helix-coiled-coil-helix domain containing 10	ENSMUSG00000049422	Chchd10	-0.15372338983622	6.46704347893635	0.547947992720516	0.459157357421799	0.989220300658828
ENSMUSG00000062421	ADP-ribosylation factor 2	ENSMUSG00000062421	Arf2	0.149613573496904	6.85849242314977	0.547349196489376	0.45940283836185	0.989220300658828
ENSMUSG00000027523	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus	ENSMUSG00000027523	Gnas	-0.232970947629833	10.0504087046951	0.546613224012944	0.459704840494844	0.989220300658828
ENSMUSG00000003458	nicastrin	ENSMUSG00000003458	Ncstn	0.194966716703076	6.86030309223801	0.546285006059364	0.459839624272748	0.989220300658828
ENSMUSG00000058793	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	ENSMUSG00000058793	Cds2	0.231037343312183	6.18653407574853	0.546197943553828	0.459875387282619	0.989220300658828
ENSMUSG00000027573	GID complex subunit 8	ENSMUSG00000027573	Gid8	-0.155535353787954	5.18366387352644	0.545866877558049	0.460011420824847	0.989220300658828
ENSMUSG00000062929	cofilin 2, muscle	ENSMUSG00000062929	Cfl2	-0.147049503009042	6.77428276676107	0.54583478586262	0.460024610549744	0.989220300658828
ENSMUSG00000075419	dolichol kinase	ENSMUSG00000075419	Dolk	0.172119712944816	4.75985491292735	0.545579924936654	0.460129379978618	0.989220300658828
ENSMUSG00000054519	zinc finger protein 867	ENSMUSG00000054519	Zfp867	-0.257187920386758	2.16808531828428	0.545312906859181	0.460239187605224	0.989220300658828
ENSMUSG00000049858	sulfite oxidase	ENSMUSG00000049858	Suox	0.183823977826021	4.89967445098375	0.545309564193289	0.460240562495316	0.989220300658828
ENSMUSG00000031556	TM2 domain containing 2	ENSMUSG00000031556	Tm2d2	-0.164845125776541	5.67961226902488	0.545040363650301	0.460351310219696	0.989220300658828
ENSMUSG00000047562	matrix metallopeptidase 10	ENSMUSG00000047562	Mmp10	0.338105845922898	0.67290002146127	0.544911313516694	0.460404415768531	0.989220300658828
ENSMUSG00000042429	adenosine A1 receptor	ENSMUSG00000042429	Adora1	-0.305651243520685	2.44778737450638	0.544620629232829	0.460524071142878	0.989220300658828
ENSMUSG00000052456	guided entry of tail-anchored proteins factor 3, ATPase	ENSMUSG00000052456	Get3	-0.173810861621813	6.2314289645422	0.544206885363892	0.460694467049479	0.989220300658828
